011922_LB8.D,Pyruvate,6.54,174.1,742888,177.1,1510619,KIV-Val,7.37,202.2,28670,207.2,86280,KIC-Leu,8.28,216.2,102633,222.2,335297,KMV-Ile,8.06,216.2,24602,222.2,61791,Lactate 1,9.26,261.1,14624891,262.1,3431403,Lactate 2,9.26,263.1,1500042,264.1,1152463,Alanine,9.84,260.1,788373,264.1,614674,Glycine,10.12,246.1,596198,249.1,507715,BHB,10.58,275.1,594387,279.1,1297719,Valine,11.45,288.1,638976,294.1,646554,Leucine,12.01,302.1,469892,309.1,689180,Isoleucine,12.45,302.1,366028,309.1,619562,Norleucine,12.69,302.1,757519,0,0,Succinate,12.83,289.1,111339,293.1,1249538,Proline,12.96,286.1,80372,292.1,294836,Fumarate,13.22,287.1,93122,291.1,1330665,Methionine,15.70,320.2,131563,326.2,643677,Serine,16.01,390.3,489452,394.3,720094,aKg,16.26,346.2,88784,351.2,845613,Threonine,16.42,404.3,317350,409.3,522631,Phenylalanine,17.30,336.2,168193,346.2,651553,Malate,17.58,419.3,41010,423.3,565902,Aspartate,18.13,418.3,17139,423.3,393722,Glutamate,19.57,432.3,51083,438.3,644138,Citrate,23.53,459.3,142694,465.3,147595,Tyrosine,23.73,466.3,118298,476.3,453945
011922_LB9.D,Pyruvate,6.53,174.1,308869,177.1,1331286,KIV-Val,7.37,202.2,21195,207.2,77815,KIC-Leu,8.28,216.2,57642,222.2,301983,KMV-Ile,8.06,216.2,16040,222.2,55816,Lactate 1,9.26,261.1,14275398,262.1,3331003,Lactate 2,9.26,263.1,1458303,264.1,1091546,Alanine,9.84,260.1,545385,264.1,530289,Glycine,10.12,246.1,602711,249.1,448610,BHB,10.58,275.1,588391,279.1,1137939,Valine,11.45,288.1,394019,294.1,571735,Leucine,12.01,302.1,308355,309.1,623075,Isoleucine,12.44,302.1,239846,309.1,563512,Norleucine,12.69,302.1,696881,0,0,Succinate,12.83,289.1,131701,293.1,1151352,Proline,12.95,286.1,51481,292.1,214905,Fumarate,13.22,287.1,139182,291.1,809160,Methionine,15.70,320.2,107358,326.2,599645,Serine,16.00,390.3,382888,394.3,651037,aKg,16.25,346.2,55196,351.2,658244,Threonine,16.42,404.3,221010,409.3,469689,Phenylalanine,17.30,336.2,134434,346.2,616157,Malate,17.58,419.3,66834,423.3,608222,Aspartate,18.13,418.3,42143,423.3,354921,Glutamate,19.57,432.3,191620,438.3,710626,Citrate,23.53,459.3,125511,465.3,139140,Tyrosine,23.72,466.3,126662,476.3,467698
011922_LF1.D,Pyruvate,6.54,174.1,1154792,177.1,1690803,KIV-Val,7.38,202.2,29061,207.2,96493,KIC-Leu,8.28,216.2,77975,222.2,356073,KMV-Ile,8.06,216.2,19431,222.2,63466,Lactate 1,9.26,261.1,19119740,262.1,4485505,Lactate 2,9.26,263.1,1962088,264.1,1282937,Alanine,9.84,260.1,815296,264.1,633872,Glycine,10.12,246.1,499607,249.1,501125,BHB,10.58,275.1,465636,279.1,1493989,Valine,11.45,288.1,480422,294.1,695448,Leucine,12.01,302.1,358446,309.1,760279,Isoleucine,12.45,302.1,264844,309.1,688624,Norleucine,12.69,302.1,838728,0,0,Succinate,12.83,289.1,329410,293.1,1325299,Proline,12.96,286.1,61804,292.1,264212,Fumarate,13.22,287.1,89541,291.1,1278580,Methionine,15.70,320.2,121338,326.2,737319,Serine,16.01,390.3,490319,394.3,754443,aKg,16.26,346.2,131729,351.2,870961,Threonine,16.42,404.3,316645,409.3,575316,Phenylalanine,17.30,336.2,137134,346.2,746603,Malate,17.59,419.3,74635,423.3,589992,Aspartate,18.13,418.3,25600,423.3,364309,Glutamate,19.57,432.3,64246,438.3,654259,Citrate,23.54,459.3,144797,465.3,110084,Tyrosine,23.74,466.3,134092,476.3,571367
011922_LF10.D,Pyruvate,6.54,174.1,1049156,177.1,1786132,KIV-Val,7.38,202.2,31036,207.2,106345,KIC-Leu,8.28,216.2,70060,222.2,400714,KMV-Ile,8.06,216.2,21726,222.2,70228,Lactate 1,9.26,261.1,19745806,262.1,4642807,Lactate 2,9.26,263.1,2035437,264.1,1267194,Alanine,9.84,260.1,696608,264.1,701794,Glycine,10.12,246.1,675077,249.1,591536,BHB,10.58,275.1,818924,279.1,1524072,Valine,11.45,288.1,594296,294.1,756704,Leucine,12.01,302.1,425216,309.1,802701,Isoleucine,12.45,302.1,355534,309.1,726031,Norleucine,12.69,302.1,885722,0,0,Succinate,12.83,289.1,151004,293.1,1502165,Proline,12.96,286.1,66279,292.1,257566,Fumarate,13.22,287.1,81090,291.1,1545125,Methionine,15.70,320.2,129193,326.2,765566,Serine,16.01,390.3,426076,394.3,833023,aKg,16.26,346.2,80310,351.2,926657,Threonine,16.43,404.3,251240,409.3,601530,Phenylalanine,17.30,336.2,163933,346.2,767502,Malate,17.58,419.3,43747,423.3,609300,Aspartate,18.13,418.3,23402,423.3,443876,Glutamate,19.57,432.3,106515,438.3,788799,Citrate,23.53,459.3,174330,465.3,146728,Tyrosine,23.73,466.3,153322,476.3,611237
011922_LF11.D,Pyruvate,6.53,174.1,1133202,177.1,1364710,KIV-Val,7.37,202.2,24384,207.2,81105,KIC-Leu,8.28,216.2,66031,222.2,306067,KMV-Ile,8.06,216.2,18259,222.2,53642,Lactate 1,9.26,261.1,17050304,262.1,4003818,Lactate 2,9.26,263.1,1743951,264.1,1049837,Alanine,9.84,260.1,548260,264.1,538404,Glycine,10.12,246.1,479063,249.1,457599,BHB,10.58,275.1,434956,279.1,1062753,Valine,11.45,288.1,375675,294.1,581749,Leucine,12.01,302.1,280164,309.1,634839,Isoleucine,12.45,302.1,234661,309.1,571146,Norleucine,12.69,302.1,709456,0,0,Succinate,12.83,289.1,124817,293.1,1177287,Proline,12.96,286.1,60164,292.1,259890,Fumarate,13.22,287.1,74047,291.1,1124396,Methionine,15.70,320.2,99923,326.2,599166,Serine,16.01,390.3,302037,394.3,641662,aKg,16.26,346.2,85887,351.2,777306,Threonine,16.42,404.3,183426,409.3,450317,Phenylalanine,17.30,336.2,111180,346.2,612614,Malate,17.58,419.3,47756,423.3,517079,Aspartate,18.13,418.3,16575,423.3,346424,Glutamate,19.57,432.3,61860,438.3,595850,Citrate,23.53,459.3,173871,465.3,140613,Tyrosine,23.73,466.3,97158,476.3,421897
011922_LF12.D,Pyruvate,6.54,174.1,1167820,177.1,1559589,KIV-Val,7.38,202.2,18645,207.2,87805,KIC-Leu,8.28,216.2,40679,222.2,349836,KMV-Ile,8.06,216.2,14711,222.2,64683,Lactate 1,9.26,261.1,16986950,262.1,3989060,Lactate 2,9.26,263.1,1747458,264.1,1161561,Alanine,9.84,260.1,700044,264.1,526387,Glycine,10.12,246.1,426715,249.1,426089,BHB,10.57,275.1,107068,279.1,1216475,Valine,11.45,288.1,541149,294.1,622582,Leucine,12.01,302.1,374688,309.1,714114,Isoleucine,12.45,302.1,283308,309.1,630609,Norleucine,12.69,302.1,796057,0,0,Succinate,12.83,289.1,107022,293.1,1357447,Proline,12.96,286.1,85982,292.1,277570,Fumarate,13.22,287.1,76688,291.1,1373087,Methionine,15.70,320.2,140674,326.2,669658,Serine,16.01,390.3,327011,394.3,575722,aKg,16.26,346.2,107693,351.2,867136,Threonine,16.42,404.3,224917,409.3,434434,Phenylalanine,17.30,336.2,146745,346.2,700411,Malate,17.58,419.3,54724,423.3,531134,Aspartate,18.13,418.3,22647,423.3,343661,Glutamate,19.57,432.3,64513,438.3,456437,Citrate,23.53,459.3,191789,465.3,192666,Tyrosine,23.73,466.3,57031,476.3,215324
011922_LF13.D,Pyruvate,6.54,174.1,867725,177.1,1497309,KIV-Val,7.38,202.2,26166,207.2,93618,KIC-Leu,8.28,216.2,70129,222.2,326783,KMV-Ile,8.06,216.2,16507,222.2,56295,Lactate 1,9.26,261.1,18057671,262.1,4242054,Lactate 2,9.26,263.1,1853142,264.1,1125292,Alanine,9.84,260.1,870228,264.1,625970,Glycine,10.12,246.1,573114,249.1,524582,BHB,10.58,275.1,606597,279.1,1288069,Valine,11.45,288.1,474386,294.1,639243,Leucine,12.01,302.1,339885,309.1,651178,Isoleucine,12.45,302.1,294223,309.1,603867,Norleucine,12.69,302.1,720287,0,0,Succinate,12.83,289.1,116502,293.1,1114745,Proline,12.96,286.1,66050,292.1,246829,Fumarate,13.22,287.1,85943,291.1,1010508,Methionine,15.70,320.2,133544,326.2,647158,Serine,16.01,390.3,541910,394.3,802806,aKg,16.26,346.2,89072,351.2,774020,Threonine,16.42,404.3,315223,409.3,545872,Phenylalanine,17.30,336.2,140497,346.2,656477,Malate,17.58,419.3,41161,423.3,565855,Aspartate,18.13,418.3,21012,423.3,395399,Glutamate,19.57,432.3,84265,438.3,758626,Citrate,23.53,459.3,126726,465.3,116959,Tyrosine,23.73,466.3,126603,476.3,523623
011922_LF2.D,Pyruvate,6.54,174.1,342756,177.1,1712091,KIV-Val,7.38,202.2,12625,207.2,90722,KIC-Leu,8.29,216.2,46386,222.2,372275,KMV-Ile,8.06,216.2,13606,222.2,71908,Lactate 1,9.25,261.1,10666412,262.1,2468941,Lactate 2,9.25,263.1,1085442,264.1,1367595,Alanine,9.84,260.1,446162,264.1,674581,Glycine,10.12,246.1,366823,249.1,592819,BHB,10.58,275.1,214919,279.1,1152811,Valine,11.45,288.1,382482,294.1,729184,Leucine,12.01,302.1,319305,309.1,826020,Isoleucine,12.45,302.1,243668,309.1,736275,Norleucine,12.69,302.1,915423,0,0,Succinate,12.83,289.1,196442,293.1,1914287,Proline,12.96,286.1,38283,292.1,315410,Fumarate,13.22,287.1,74581,291.1,2617721,Methionine,15.69,320.2,79253,326.2,772901,Serine,16.01,390.3,264175,394.3,764541,aKg,16.26,346.2,82813,351.2,1223955,Threonine,16.42,404.3,154814,409.3,518011,Phenylalanine,17.30,336.2,112198,346.2,757475,Malate,17.59,419.3,62702,423.3,917006,Aspartate,18.13,418.3,32547,423.3,515942,Glutamate,19.57,432.3,86296,438.3,804117,Citrate,23.53,459.3,245391,465.3,447931,Tyrosine,23.73,466.3,60936,476.3,519764
011922_LF3.D,Pyruvate,6.54,174.1,683555,177.1,1449472,KIV-Val,7.38,202.2,23420,207.2,85395,KIC-Leu,8.28,216.2,70760,222.2,320965,KMV-Ile,8.06,216.2,18666,222.2,57259,Lactate 1,9.26,261.1,14170117,262.1,3307865,Lactate 2,9.26,263.1,1455948,264.1,1172308,Alanine,9.84,260.1,950010,264.1,607318,Glycine,10.12,246.1,607574,249.1,502885,BHB,10.58,275.1,405589,279.1,1139903,Valine,11.45,288.1,600335,294.1,642077,Leucine,12.01,302.1,417686,309.1,686393,Isoleucine,12.45,302.1,346559,309.1,621724,Norleucine,12.69,302.1,760466,0,0,Succinate,12.83,289.1,151440,293.1,1213184,Proline,12.96,286.1,85722,292.1,270001,Fumarate,13.22,287.1,76015,291.1,1576516,Methionine,15.70,320.2,156484,326.2,673076,Serine,16.01,390.3,541958,394.3,747089,aKg,16.26,346.2,95361,351.2,856038,Threonine,16.42,404.3,382034,409.3,520391,Phenylalanine,17.30,336.2,154842,346.2,686981,Malate,17.58,419.3,47934,423.3,555668,Aspartate,18.13,418.3,16650,423.3,385399,Glutamate,19.57,432.3,64784,438.3,715141,Citrate,23.53,459.3,134112,465.3,130836,Tyrosine,23.73,466.3,166893,476.3,518867
011922_LF4.D,Pyruvate,6.54,174.1,672444,177.1,1444253,KIV-Val,7.38,202.2,18462,207.2,78976,KIC-Leu,8.28,216.2,59769,222.2,316215,KMV-Ile,8.06,216.2,14636,222.2,59647,Lactate 1,9.25,261.1,11409434,262.1,2644029,Lactate 2,9.25,263.1,1153750,264.1,1145811,Alanine,9.84,260.1,811191,264.1,543914,Glycine,10.12,246.1,527966,249.1,448083,BHB,10.58,275.1,212178,279.1,1219409,Valine,11.45,288.1,582254,294.1,611981,Leucine,12.01,302.1,416094,309.1,671987,Isoleucine,12.45,302.1,320335,309.1,600294,Norleucine,12.69,302.1,745948,0,0,Succinate,12.83,289.1,116355,293.1,1252706,Proline,12.96,286.1,89647,292.1,236370,Fumarate,13.22,287.1,61528,291.1,1143214,Methionine,15.70,320.2,164294,326.2,634680,Serine,16.01,390.3,483795,394.3,619194,aKg,16.26,346.2,90601,351.2,852929,Threonine,16.43,404.3,381046,409.3,475667,Phenylalanine,17.30,336.2,154902,346.2,641460,Malate,17.58,419.3,39947,423.3,563925,Aspartate,18.13,418.3,18739,423.3,348937,Glutamate,19.57,432.3,54576,438.3,602127,Citrate,23.53,459.3,129149,465.3,142712,Tyrosine,23.73,466.3,151451,476.3,463450
