082120_HF3_ 10min_OA_AA.D,Pyruvate,6.43,174.1,264749,177.1,1329021,Lactate 1,9.20,261.1,127931,262.1,28988,Lactate 2,9.27,263.1,11051,264.1,0,Alanine,9.83,260.1,16723,264.1,499339,Glycine,10.11,246.1,264300,249.1,487874,BHB,10.57,275.1,4152,0,0,Valine,11.45,288.1,6988,294.1,407002,Leucine,12.02,302.1,22751,309.1,478508,Isoleucine,12.46,302.1,9953,309.1,440774,Succinate 1,12.84,289.1,83958,291.1,26241,Succinate 2,12.67,291.1,1485,292.1,0,Succinate 3,12.80,293.1,1012219,294.1,242636,Succinate 4,12.80,295.1,108801,0,0,Proline,12.97,286.1,2061,292.1,218828,Fumarate 1,13.23,287.1,203590,288.1,88533,Fumarate 2,13.21,289.1,1746321,290.1,430182,Fumarate 3,13.22,291.1,212213,0,0,Methionine,15.72,320.2,11741,326.2,446230,Serine,16.03,390.3,24334,394.3,689656,a-Kg 1,16.11,346.2,102,347.2,142,a-Kg 2,16.12,348.2,121,349.2,0,a-Kg 3,16.25,350.2,26907,0,0,Threonine,16.45,404.3,5873,409.3,364494,Phenylalanine,17.32,336.2,5433,346.2,472852,Malate 1,17.61,419.3,129856,420.3,50704,Malate 2,17.60,421.3,68518,422.3,204579,Aspartate,17.96,418.3,685,423.3,0,Glutamate,19.61,432.3,4224,438.3,519885,Lysine,21.07,431.3,13707,439.3,0,Histidine,23.01,440.3,23,449.3,0,Citrate 1,23.38,459.3,710,460.3,311,Citrate 2,23.38,461.3,435,462.3,237,Citrate 3,23.38,463.3,329,0,0,Tyrosine,23.76,466.3,3283,476.3,372219
082120_HF3_ 5min_OA_AA.D,Pyruvate,6.42,174.1,436241,177.1,802317,Lactate 1,9.20,261.1,105443,262.1,23784,Lactate 2,9.28,263.1,6196,264.1,0,Alanine,9.83,260.1,9380,264.1,288045,Glycine,10.12,246.1,33138,249.1,281995,BHB,10.58,275.1,5122,0,0,Valine,11.45,288.1,3592,294.1,240085,Leucine,12.02,302.1,11430,309.1,284396,Isoleucine,12.46,302.1,4456,309.1,260861,Succinate 1,12.84,289.1,83982,291.1,22041,Succinate 2,12.67,291.1,920,292.1,0,Succinate 3,12.80,293.1,597224,294.1,142330,Succinate 4,12.80,295.1,64040,0,0,Proline,12.97,286.1,993,292.1,122512,Fumarate 1,13.23,287.1,263356,288.1,84097,Fumarate 2,13.22,289.1,937401,290.1,227171,Fumarate 3,13.22,291.1,111929,0,0,Methionine,15.72,320.2,6872,326.2,268602,Serine,16.04,390.3,16532,394.3,413142,a-Kg 1,16.10,346.2,74,347.2,200,a-Kg 2,16.11,348.2,73,349.2,74,a-Kg 3,16.25,350.2,19787,0,0,Threonine,16.45,404.3,3209,409.3,215708,Phenylalanine,17.32,336.2,2766,346.2,280277,Malate 1,17.62,419.3,347287,420.3,126639,Malate 2,17.61,421.3,122136,422.3,251613,Aspartate,17.96,418.3,745,423.3,0,Glutamate,19.61,432.3,1894,438.3,285800,Lysine,21.07,431.3,20781,439.3,0,Histidine,23.00,440.3,34,449.3,0,Citrate 1,23.38,459.3,357,460.3,280,Citrate 2,23.38,461.3,255,462.3,0,Citrate 3,23.56,463.3,14408,0,0,Tyrosine,23.76,466.3,1804,476.3,218778
082120_LF12_ 0min_OA_AA.D,Pyruvate,6.43,174.1,39228,177.1,1177051,Lactate 1,9.20,261.1,108982,262.1,24637,Lactate 2,9.28,263.1,9274,264.1,0,Alanine,9.83,260.1,50954,264.1,435900,Glycine,10.11,246.1,409742,249.1,518177,BHB,10.57,275.1,20367,0,0,Valine,11.45,288.1,17526,294.1,340052,Leucine,12.02,302.1,61657,309.1,400281,Isoleucine,12.46,302.1,20786,309.1,363574,Succinate 1,12.84,289.1,56364,291.1,15409,Succinate 2,12.67,291.1,1610,292.1,0,Succinate 3,12.80,293.1,690513,294.1,165123,Succinate 4,12.80,295.1,72153,0,0,Proline,12.97,286.1,4762,292.1,238937,Fumarate 1,13.23,287.1,37153,288.1,33900,Fumarate 2,13.22,289.1,1035912,290.1,253783,Fumarate 3,13.22,291.1,130843,0,0,Methionine,15.72,320.2,20858,326.2,368967,Serine,16.04,390.3,60609,394.3,622675,a-Kg 1,16.12,346.2,142,347.2,221,a-Kg 2,16.11,348.2,236,349.2,58,a-Kg 3,16.24,350.2,7623,0,0,Threonine,16.45,404.3,15351,409.3,274070,Phenylalanine,17.32,336.2,17038,346.2,395313,Malate 1,17.61,419.3,8590,420.3,4736,Malate 2,17.60,421.3,10487,422.3,25728,Aspartate,17.99,418.3,279,423.3,0,Glutamate,19.61,432.3,52182,438.3,571954,Lysine,21.07,431.3,152288,439.3,0,Histidine,23.17,440.3,280,449.3,0,Citrate 1,23.38,459.3,595,460.3,431,Citrate 2,23.38,461.3,590,462.3,0,Citrate 3,23.56,463.3,12966,0,0,Tyrosine,23.76,466.3,10359,476.3,336883
082120_LF12_ 10min_OA_AA.D,Pyruvate,6.43,174.1,273034,177.1,1161786,Lactate 1,9.20,261.1,161666,262.1,36662,Lactate 2,9.28,263.1,10135,264.1,0,Alanine,9.83,260.1,28544,264.1,470933,Glycine,10.12,246.1,875975,249.1,504185,BHB,10.58,275.1,5070,0,0,Valine,11.45,288.1,10375,294.1,374999,Leucine,12.02,302.1,39662,309.1,446390,Isoleucine,12.46,302.1,15018,309.1,410000,Succinate 1,12.84,289.1,62051,291.1,23200,Succinate 2,12.67,291.1,1966,292.1,0,Succinate 3,12.80,293.1,940925,294.1,225132,Succinate 4,12.80,295.1,101130,0,0,Proline,12.97,286.1,3385,292.1,226169,Fumarate 1,13.23,287.1,46779,288.1,43137,Fumarate 2,13.22,289.1,1397755,290.1,342943,Fumarate 3,13.22,291.1,174706,0,0,Methionine,15.72,320.2,15463,326.2,418805,Serine,16.04,390.3,41470,394.3,644953,a-Kg 1,16.11,346.2,98,347.2,64,a-Kg 2,16.12,348.2,151,349.2,0,a-Kg 3,16.25,350.2,32226,0,0,Threonine,16.45,404.3,9232,409.3,327459,Phenylalanine,17.32,336.2,9989,346.2,444555,Malate 1,17.61,419.3,12243,420.3,8191,Malate 2,17.60,421.3,32310,422.3,114381,Aspartate,17.99,418.3,267,423.3,0,Glutamate,19.61,432.3,6851,438.3,545588,Lysine,21.06,431.3,15817,439.3,0,Histidine,23.17,440.3,360,449.3,0,Citrate 1,23.35,459.3,144,460.3,191,Citrate 2,23.38,461.3,162,462.3,0,Citrate 3,23.56,463.3,4295,0,0,Tyrosine,23.76,466.3,5605,476.3,347582
082120_LF12_ 5min_OA_AA.D,Pyruvate,6.43,174.1,160113,177.1,1072842,Lactate 1,9.20,261.1,140300,262.1,31768,Lactate 2,9.28,263.1,8652,264.1,0,Alanine,9.83,260.1,25468,264.1,406554,Glycine,10.11,246.1,150726,249.1,420514,BHB,10.57,275.1,2936,0,0,Valine,11.45,288.1,10238,294.1,337207,Leucine,12.02,302.1,36935,309.1,400198,Isoleucine,12.46,302.1,13614,309.1,367195,Succinate 1,12.84,289.1,55874,291.1,19353,Succinate 2,12.67,291.1,1404,292.1,0,Succinate 3,12.80,293.1,856534,294.1,205327,Succinate 4,12.80,295.1,90925,0,0,Proline,12.97,286.1,2583,292.1,197873,Fumarate 1,13.23,287.1,38944,288.1,38171,Fumarate 2,13.22,289.1,1413546,290.1,346359,Fumarate 3,13.22,291.1,170498,0,0,Methionine,15.72,320.2,14807,326.2,373141,Serine,16.04,390.3,39714,394.3,585512,a-Kg 1,16.11,346.2,70,347.2,72,a-Kg 2,16.12,348.2,98,349.2,0,a-Kg 3,16.25,350.2,26127,0,0,Threonine,16.45,404.3,9345,409.3,303141,Phenylalanine,17.33,336.2,9748,346.2,396532,Malate 1,17.61,419.3,9203,420.3,6579,Malate 2,17.60,421.3,23602,422.3,91792,Aspartate,17.99,418.3,229,423.3,0,Glutamate,19.61,432.3,7063,438.3,452506,Lysine,21.07,431.3,13665,439.3,0,Histidine,23.17,440.3,161,449.3,0,Citrate 1,23.38,459.3,208,460.3,153,Citrate 2,23.35,461.3,90,462.3,0,Citrate 3,23.56,463.3,2553,0,0,Tyrosine,23.76,466.3,5313,476.3,305695
082120_LF3_ 0min_OA_AA.D,Pyruvate,6.43,174.1,36326,177.1,990947,Lactate 1,9.21,261.1,99901,262.1,22565,Lactate 2,9.29,263.1,7735,264.1,0,Alanine,9.84,260.1,39338,264.1,302888,Glycine,10.12,246.1,57323,249.1,338941,BHB,10.58,275.1,16393,0,0,Valine,11.46,288.1,21471,294.1,262189,Leucine,12.03,302.1,51485,309.1,303068,Isoleucine,12.47,302.1,26132,309.1,275761,Succinate 1,12.85,289.1,58091,291.1,14878,Succinate 2,12.69,291.1,403,292.1,0,Succinate 3,12.81,293.1,499810,294.1,120302,Succinate 4,12.81,295.1,53286,0,0,Proline,12.98,286.1,4331,292.1,180437,Fumarate 1,13.24,287.1,16168,288.1,20958,Fumarate 2,13.23,289.1,935357,290.1,228860,Fumarate 3,13.23,291.1,111307,0,0,Methionine,15.73,320.2,18468,326.2,292203,Serine,16.04,390.3,55608,394.3,428386,a-Kg 1,16.11,346.2,236,347.2,302,a-Kg 2,16.11,348.2,221,349.2,143,a-Kg 3,16.25,350.2,2594,0,0,Threonine,16.46,404.3,17196,409.3,201395,Phenylalanine,17.33,336.2,15425,346.2,306280,Malate 1,17.63,419.3,395,420.3,677,Malate 2,17.61,421.3,1481,422.3,4574,Aspartate,17.97,418.3,6710,423.3,0,Glutamate,19.62,432.3,18273,438.3,360877,Lysine,21.08,431.3,137247,439.3,0,Histidine,23.18,440.3,42,449.3,0,Citrate 1,23.38,459.3,947,460.3,599,Citrate 2,23.39,461.3,913,462.3,578,Citrate 3,23.57,463.3,4224,0,0,Tyrosine,23.78,466.3,10631,476.3,250341
082120_LF3_ 10min_OA_AA.D,Pyruvate,6.43,174.1,294568,177.1,1028557,Lactate 1,9.20,261.1,135861,262.1,30576,Lactate 2,9.28,263.1,9769,264.1,0,Alanine,9.83,260.1,14240,264.1,412856,Glycine,10.11,246.1,62762,249.1,437560,BHB,10.57,275.1,4048,0,0,Valine,11.45,288.1,7319,294.1,336817,Leucine,12.02,302.1,20644,309.1,390000,Isoleucine,12.46,302.1,9227,309.1,362037,Succinate 1,12.84,289.1,132580,291.1,30960,Succinate 2,12.67,291.1,782,292.1,0,Succinate 3,12.80,293.1,849847,294.1,203483,Succinate 4,12.80,295.1,94047,0,0,Proline,12.97,286.1,1756,292.1,183156,Fumarate 1,13.23,287.1,206664,288.1,78948,Fumarate 2,13.22,289.1,1620162,290.1,397487,Fumarate 3,13.22,291.1,191095,0,0,Methionine,15.72,320.2,9872,326.2,368122,Serine,16.04,390.3,19348,394.3,564433,a-Kg 1,16.10,346.2,84,347.2,47,a-Kg 2,16.10,348.2,96,349.2,76,a-Kg 3,16.24,350.2,24171,0,0,Threonine,16.45,404.3,4445,409.3,248074,Phenylalanine,17.33,336.2,4991,346.2,375457,Malate 1,17.62,419.3,174351,420.3,64292,Malate 2,17.61,421.3,69510,422.3,217323,Aspartate,17.96,418.3,452,423.3,0,Glutamate,19.61,432.3,3677,438.3,363485,Lysine,21.07,431.3,7732,439.3,0,Histidine,23.00,440.3,21,449.3,0,Citrate 1,23.38,459.3,401,460.3,296,Citrate 2,23.38,461.3,305,462.3,242,Citrate 3,23.56,463.3,3688,0,0,Tyrosine,23.76,466.3,3018,476.3,269482
082120_LF3_ 5min_OA_AA.D,Pyruvate,6.43,174.1,27562,177.1,151881,Lactate 1,9.22,261.1,3625,262.1,818,Lactate 2,9.28,263.1,11230,264.1,3294,Alanine,9.81,260.1,5,264.1,3,Glycine,0.00,246.1,0,249.1,0,BHB,10.58,275.1,2533,0,0,Valine,11.44,288.1,2,294.1,0,Leucine,12.02,302.1,5,309.1,119,Isoleucine,0.00,302.1,0,309.1,0,Succinate 1,12.85,289.1,1482,291.1,369,Succinate 2,12.72,291.1,581,292.1,413,Succinate 3,12.81,293.1,2482,294.1,687,Succinate 4,12.81,295.1,323,0,0,Proline,12.91,286.1,103,292.1,0,Fumarate 1,13.24,287.1,1282,288.1,698,Fumarate 2,13.23,289.1,7490,290.1,1814,Fumarate 3,13.23,291.1,1054,0,0,Methionine,0.00,320.2,0,326.2,0,Serine,15.86,390.3,55,394.3,44,a-Kg 1,16.11,346.2,62,347.2,53,a-Kg 2,16.11,348.2,55,349.2,41,a-Kg 3,16.11,350.2,36,0,0,Threonine,16.32,404.3,46,409.3,0,Phenylalanine,17.11,336.2,38,346.2,280,Malate 1,17.45,419.3,70,420.3,27,Malate 2,0.00,421.3,0,422.3,0,Aspartate,17.94,418.3,252,423.3,57,Glutamate,19.58,432.3,43,438.3,1,Lysine,21.07,431.3,1594,439.3,2,Histidine,23.01,440.3,41,449.3,91,Citrate 1,23.38,459.3,418,460.3,277,Citrate 2,23.39,461.3,312,462.3,266,Citrate 3,23.50,463.3,276,0,0,Tyrosine,23.76,466.3,22,476.3,7
082220_HB13_ 0min_OA_AA.D,Pyruvate,6.42,174.1,1586,177.1,0,Lactate 1,9.21,261.1,290474,262.1,65596,Lactate 2,9.27,263.1,16408,264.1,0,Alanine,9.83,260.1,60665,264.1,854370,Glycine,10.12,246.1,576867,249.1,1058722,BHB,10.58,275.1,21706,0,0,Valine,11.45,288.1,18608,294.1,671444,Leucine,12.02,302.1,58707,309.1,802521,Isoleucine,12.46,302.1,20494,309.1,731206,Succinate 1,12.84,289.1,111914,291.1,36524,Succinate 2,12.67,291.1,6148,292.1,0,Succinate 3,12.80,293.1,1501635,294.1,364037,Succinate 4,12.80,295.1,161811,0,0,Proline,12.97,286.1,5612,292.1,517618,Fumarate 1,13.23,287.1,52513,288.1,93748,Fumarate 2,13.22,289.1,2287990,290.1,569182,Fumarate 3,13.23,291.1,319171,0,0,Methionine,15.72,320.2,24684,326.2,798173,Serine,16.04,390.3,67260,394.3,1289584,a-Kg 1,16.11,346.2,329,347.2,446,a-Kg 2,16.11,348.2,329,349.2,217,a-Kg 3,16.25,350.2,21027,0,0,Threonine,16.46,404.3,14139,409.3,528274,Phenylalanine,17.33,336.2,13088,346.2,786839,Malate 1,17.62,419.3,8941,420.3,9573,Malate 2,17.60,421.3,47738,422.3,149783,Aspartate,17.96,418.3,1955,423.3,0,Glutamate,19.62,432.3,77710,438.3,1204195,Lysine,21.07,431.3,525479,439.3,0,Histidine,23.00,440.3,64,449.3,0,Citrate 1,23.38,459.3,1563,460.3,951,Citrate 2,23.38,461.3,1155,462.3,0,Citrate 3,23.49,463.3,705,0,0,Tyrosine,23.77,466.3,10017,476.3,641563
082220_HB13_ 10min_OA_AA.D,Pyruvate,6.45,174.1,429575,177.1,1849380,Lactate 1,9.21,261.1,178237,262.1,40585,Lactate 2,9.28,263.1,14427,264.1,0,Alanine,9.83,260.1,27592,264.1,709390,Glycine,10.12,246.1,171621,249.1,769124,BHB,10.58,275.1,5580,0,0,Valine,11.45,288.1,10043,294.1,568179,Leucine,12.02,302.1,27505,309.1,675920,Isoleucine,12.46,302.1,11212,309.1,624752,Succinate 1,12.84,289.1,113928,291.1,32158,Succinate 2,12.67,291.1,7609,292.1,1863,Succinate 3,12.80,293.1,1399646,294.1,338247,Succinate 4,12.80,295.1,151758,0,0,Proline,12.97,286.1,5165,292.1,384251,Fumarate 1,13.23,287.1,85597,288.1,87941,Fumarate 2,13.22,289.1,2429422,290.1,603154,Fumarate 3,13.23,291.1,329852,0,0,Methionine,15.72,320.2,16010,326.2,667303,Serine,16.04,390.3,39750,394.3,984140,a-Kg 1,16.11,346.2,263,347.2,74,a-Kg 2,16.12,348.2,159,349.2,0,a-Kg 3,16.25,350.2,67501,0,0,Threonine,16.45,404.3,6761,409.3,419983,Phenylalanine,17.33,336.2,7074,346.2,684135,Malate 1,17.62,419.3,33873,420.3,18988,Malate 2,17.60,421.3,69629,422.3,392731,Aspartate,17.91,418.3,82,423.3,0,Glutamate,19.62,432.3,22095,438.3,894944,Lysine,21.07,431.3,12363,439.3,0,Histidine,23.01,440.3,47,449.3,0,Citrate 1,23.38,459.3,516,460.3,383,Citrate 2,23.38,461.3,429,462.3,349,Citrate 3,23.49,463.3,209,0,0,Tyrosine,23.77,466.3,4115,476.3,534892
082220_HB13_ 5min_OA_AA.D,Pyruvate,6.45,174.1,371064,177.1,2100396,Lactate 1,9.21,261.1,246376,262.1,55762,Lactate 2,9.28,263.1,16045,264.1,0,Alanine,9.83,260.1,42556,264.1,794372,Glycine,10.12,246.1,977287,249.1,954778,BHB,10.58,275.1,16874,0,0,Valine,11.45,288.1,13043,294.1,633736,Leucine,12.02,302.1,31684,309.1,758363,Isoleucine,12.46,302.1,14995,309.1,701120,Succinate 1,12.84,289.1,153332,291.1,43257,Succinate 2,12.67,291.1,7662,292.1,1916,Succinate 3,12.80,293.1,1547265,294.1,374293,Succinate 4,12.80,295.1,164948,0,0,Proline,12.97,286.1,7242,292.1,494714,Fumarate 1,13.23,287.1,80550,288.1,96477,Fumarate 2,13.22,289.1,2795794,290.1,694829,Fumarate 3,13.23,291.1,376652,0,0,Methionine,15.72,320.2,18477,326.2,759322,Serine,16.04,390.3,48794,394.3,1109681,a-Kg 1,16.11,346.2,290,347.2,293,a-Kg 2,16.11,348.2,245,349.2,112,a-Kg 3,16.25,350.2,39769,0,0,Threonine,16.45,404.3,6951,409.3,402765,Phenylalanine,17.33,336.2,8989,346.2,781799,Malate 1,17.62,419.3,24222,420.3,14808,Malate 2,17.60,421.3,66276,422.3,345542,Aspartate,17.91,418.3,127,423.3,0,Glutamate,19.61,432.3,22784,438.3,930112,Lysine,21.07,431.3,29623,439.3,0,Histidine,23.01,440.3,51,449.3,0,Citrate 1,23.39,459.3,644,460.3,457,Citrate 2,23.39,461.3,543,462.3,196,Citrate 3,23.48,463.3,448,0,0,Tyrosine,23.77,466.3,5045,476.3,611326
082220_HF13_ 0min_OA_AA.D,Pyruvate,6.45,174.1,62301,177.1,2091002,Lactate 1,9.21,261.1,227422,262.1,51531,Lactate 2,9.28,263.1,15404,264.1,0,Alanine,9.83,260.1,75143,264.1,794880,Glycine,10.12,246.1,808111,249.1,1035743,BHB,10.57,275.1,13791,0,0,Valine,11.45,288.1,26769,294.1,626860,Leucine,12.02,302.1,79879,309.1,746082,Isoleucine,12.46,302.1,29835,309.1,677785,Succinate 1,12.84,289.1,139431,291.1,39028,Succinate 2,12.69,291.1,6703,292.1,0,Succinate 3,12.80,293.1,1433079,294.1,348433,Succinate 4,12.80,295.1,153750,0,0,Proline,12.97,286.1,6451,292.1,471218,Fumarate 1,13.23,287.1,73714,288.1,86907,Fumarate 2,13.22,289.1,2202283,290.1,548094,Fumarate 3,13.23,291.1,333757,0,0,Methionine,15.72,320.2,29829,326.2,742980,Serine,16.04,390.3,85486,394.3,1230325,a-Kg 1,16.11,346.2,380,347.2,419,a-Kg 2,16.11,348.2,294,349.2,179,a-Kg 3,16.25,350.2,31233,0,0,Threonine,16.46,404.3,17572,409.3,451387,Phenylalanine,17.33,336.2,20684,346.2,749435,Malate 1,17.62,419.3,12696,420.3,10511,Malate 2,17.61,421.3,43940,422.3,150460,Aspartate,17.97,418.3,971,423.3,0,Glutamate,19.62,432.3,141271,438.3,1173547,Lysine,21.07,431.3,469820,439.3,0,Histidine,23.18,440.3,667,449.3,0,Citrate 1,23.38,459.3,1454,460.3,837,Citrate 2,23.38,461.3,1060,462.3,0,Citrate 3,23.49,463.3,753,0,0,Tyrosine,23.77,466.3,13979,476.3,603627
082220_HF13_ 10min_OA_AA.D,Pyruvate,6.45,174.1,322879,177.1,1775023,Lactate 1,9.21,261.1,138546,262.1,31647,Lactate 2,9.28,263.1,15265,264.1,0,Alanine,9.83,260.1,22807,264.1,690592,Glycine,10.12,246.1,415464,249.1,759227,BHB,10.58,275.1,3233,0,0,Valine,11.45,288.1,8853,294.1,560360,Leucine,12.02,302.1,22702,309.1,660000,Isoleucine,12.46,302.1,9522,309.1,612133,Succinate 1,12.84,289.1,110840,291.1,32669,Succinate 2,12.67,291.1,6683,292.1,0,Succinate 3,12.80,293.1,1375425,294.1,332386,Succinate 4,12.80,295.1,147292,0,0,Proline,12.97,286.1,3447,292.1,344945,Fumarate 1,13.23,287.1,67152,288.1,86350,Fumarate 2,13.22,289.1,2473812,290.1,615735,Fumarate 3,13.23,291.1,340944,0,0,Methionine,15.72,320.2,14764,326.2,654210,Serine,16.04,390.3,29531,394.3,947167,a-Kg 1,16.11,346.2,289,347.2,73,a-Kg 2,16.12,348.2,242,349.2,0,a-Kg 3,16.24,350.2,50143,0,0,Threonine,16.45,404.3,5232,409.3,410015,Phenylalanine,17.33,336.2,5554,346.2,681830,Malate 1,17.62,419.3,19237,420.3,13143,Malate 2,17.60,421.3,61201,422.3,346680,Aspartate,17.91,418.3,60,423.3,0,Glutamate,19.61,432.3,16906,438.3,864912,Lysine,21.07,431.3,9642,439.3,0,Histidine,23.17,440.3,383,449.3,0,Citrate 1,23.38,459.3,474,460.3,154,Citrate 2,23.38,461.3,358,462.3,0,Citrate 3,23.49,463.3,124,0,0,Tyrosine,23.77,466.3,3526,476.3,523716
082220_HF13_ 5min_OA_AA.D,Pyruvate,6.45,174.1,299150,177.1,1926970,Lactate 1,9.21,261.1,220560,262.1,50121,Lactate 2,9.28,263.1,16005,264.1,0,Alanine,9.83,260.1,39366,264.1,783546,Glycine,10.12,246.1,283281,249.1,826894,BHB,10.58,275.1,5165,0,0,Valine,11.45,288.1,13599,294.1,622629,Leucine,12.02,302.1,36191,309.1,741030,Isoleucine,12.46,302.1,14480,309.1,685860,Succinate 1,12.84,289.1,121847,291.1,39317,Succinate 2,12.67,291.1,5201,292.1,0,Succinate 3,12.80,293.1,1489191,294.1,362293,Succinate 4,12.80,295.1,160262,0,0,Proline,12.97,286.1,5179,292.1,388324,Fumarate 1,13.23,287.1,63458,288.1,87775,Fumarate 2,13.22,289.1,2470737,290.1,614240,Fumarate 3,13.23,291.1,336434,0,0,Methionine,15.72,320.2,19991,326.2,735103,Serine,16.04,390.3,43264,394.3,1081547,a-Kg 1,16.10,346.2,219,347.2,85,a-Kg 2,16.11,348.2,228,349.2,84,a-Kg 3,16.25,350.2,38811,0,0,Threonine,16.46,404.3,9311,409.3,513128,Phenylalanine,17.33,336.2,8986,346.2,753885,Malate 1,17.62,419.3,15563,420.3,11626,Malate 2,17.60,421.3,56700,422.3,300694,Aspartate,17.91,418.3,80,423.3,0,Glutamate,19.61,432.3,25819,438.3,942013,Lysine,21.07,431.3,25190,439.3,0,Histidine,23.17,440.3,351,449.3,0,Citrate 1,23.38,459.3,598,460.3,407,Citrate 2,23.38,461.3,522,462.3,382,Citrate 3,23.48,463.3,133,0,0,Tyrosine,23.77,466.3,5353,476.3,587789
082220_LF13_ 0min_OA_AA.D,Pyruvate,6.46,174.1,45216,177.1,2251062,Lactate 1,9.22,261.1,239072,262.1,54200,Lactate 2,9.29,263.1,17392,264.1,0,Alanine,9.84,260.1,67207,264.1,900591,Glycine,10.12,246.1,234581,249.1,1124162,BHB,10.59,275.1,22186,0,0,Valine,11.46,288.1,26971,294.1,708375,Leucine,12.03,302.1,85725,309.1,845013,Isoleucine,12.47,302.1,28016,309.1,766813,Succinate 1,12.86,289.1,179711,291.1,53071,Succinate 2,12.70,291.1,1515,292.1,0,Succinate 3,12.81,293.1,1130363,294.1,274399,Succinate 4,12.81,295.1,118797,0,0,Proline,12.98,286.1,11084,292.1,528318,Fumarate 1,13.24,287.1,36861,288.1,56970,Fumarate 2,13.23,289.1,2221632,290.1,548127,Fumarate 3,13.24,291.1,283543,0,0,Methionine,15.73,320.2,31139,326.2,847810,Serine,16.05,390.3,111700,394.3,1380964,a-Kg 1,16.10,346.2,519,347.2,616,a-Kg 2,16.12,348.2,447,349.2,199,a-Kg 3,16.26,350.2,4753,0,0,Threonine,16.47,404.3,20081,409.3,522836,Phenylalanine,17.34,336.2,19692,346.2,870079,Malate 1,17.63,419.3,1421,420.3,1339,Malate 2,17.62,421.3,2891,422.3,7994,Aspartate,17.91,418.3,97,423.3,0,Glutamate,19.63,432.3,80377,438.3,1107993,Lysine,21.08,431.3,561100,439.3,0,Histidine,23.20,440.3,235,449.3,0,Citrate 1,23.39,459.3,552,460.3,792,Citrate 2,23.35,461.3,205,462.3,0,Citrate 3,23.58,463.3,8361,0,0,Tyrosine,23.78,466.3,11999,476.3,660453
082220_LF13_ 10min_OA_AA.D,Pyruvate,6.46,174.1,384538,177.1,2447652,Lactate 1,9.21,261.1,251700,262.1,57386,Lactate 2,9.28,263.1,19279,264.1,0,Alanine,9.84,260.1,26289,264.1,676173,Glycine,10.12,246.1,669062,249.1,641841,BHB,10.58,275.1,4310,0,0,Valine,11.45,288.1,9281,294.1,594551,Leucine,12.02,302.1,24666,309.1,658652,Isoleucine,12.46,302.1,10456,309.1,648787,Succinate 1,12.85,289.1,124611,291.1,32942,Succinate 2,12.69,291.1,3679,292.1,0,Succinate 3,12.80,293.1,1706560,294.1,410593,Succinate 4,12.80,295.1,181405,0,0,Proline,12.97,286.1,3376,292.1,262975,Fumarate 1,13.24,287.1,54685,288.1,72825,Fumarate 2,13.22,289.1,3699258,290.1,917841,Fumarate 3,13.23,291.1,485818,0,0,Methionine,15.72,320.2,16258,326.2,696427,Serine,16.04,390.3,32095,394.3,1054902,a-Kg 1,16.10,346.2,335,347.2,345,a-Kg 2,16.11,348.2,188,349.2,147,a-Kg 3,16.25,350.2,49786,0,0,Threonine,16.46,404.3,7236,409.3,566951,Phenylalanine,17.33,336.2,6617,346.2,699548,Malate 1,17.62,419.3,11433,420.3,6646,Malate 2,17.60,421.3,36991,422.3,245662,Aspartate,17.92,418.3,143,423.3,0,Glutamate,19.62,432.3,18243,438.3,814663,Lysine,21.07,431.3,24210,439.3,0,Histidine,23.17,440.3,218,449.3,8964,Citrate 1,23.38,459.3,368,460.3,66,Citrate 2,23.35,461.3,114,462.3,111,Citrate 3,23.56,463.3,596,0,0,Tyrosine,23.77,466.3,3491,476.3,508473
082220_LF13_ 5min_OA_AA.D,Pyruvate,6.45,174.1,358053,177.1,2247902,Lactate 1,9.21,261.1,236336,262.1,53319,Lactate 2,9.28,263.1,16279,264.1,0,Alanine,9.83,260.1,36335,264.1,833040,Glycine,10.12,246.1,315797,249.1,1093751,BHB,10.58,275.1,4475,0,0,Valine,11.45,288.1,13929,294.1,667316,Leucine,12.02,302.1,36668,309.1,797290,Isoleucine,12.46,302.1,15349,309.1,729618,Succinate 1,12.85,289.1,201150,291.1,60365,Succinate 2,12.69,291.1,3333,292.1,0,Succinate 3,12.80,293.1,1530416,294.1,370129,Succinate 4,12.81,295.1,161622,0,0,Proline,12.97,286.1,6356,292.1,422540,Fumarate 1,13.24,287.1,74547,288.1,80300,Fumarate 2,13.22,289.1,3218608,290.1,798906,Fumarate 3,13.23,291.1,409700,0,0,Methionine,15.72,320.2,21450,326.2,801424,Serine,16.04,390.3,64384,394.3,1188907,a-Kg 1,16.10,346.2,365,347.2,141,a-Kg 2,16.11,348.2,78,349.2,70,a-Kg 3,16.25,350.2,11177,0,0,Threonine,16.46,404.3,6533,409.3,344173,Phenylalanine,17.33,336.2,10385,346.2,817461,Malate 1,17.62,419.3,3790,420.3,2449,Malate 2,17.61,421.3,6936,422.3,32217,Aspartate,17.92,418.3,122,423.3,0,Glutamate,19.62,432.3,16251,438.3,899989,Lysine,21.07,431.3,46473,439.3,0,Histidine,23.17,440.3,223,449.3,0,Citrate 1,23.41,459.3,752,460.3,150,Citrate 2,23.35,461.3,168,462.3,62,Citrate 3,23.56,463.3,208,0,0,Tyrosine,23.77,466.3,5485,476.3,616271
