042621_LB3_10,Pyruvate,6.46,174.1,20491,177.1,1416923,Lactate,9.23,261.1,191676,264.1,533833,Alanine,9.86,260.1,36296,264.1,705367,Glycine,10.14,246.1,39214,249.1,652523,Valine,11.48,288.1,9201,294.1,537882,Leucine,12.05,302.1,55142,309.1,634223,Isoleucine,12.49,302.1,15216,309.1,581252,Succinate 1,12.87,289.1,65257,290.1,15770,Succinate 2,12.86,291.1,13844,292.1,43386,Succinate 3,12.84,293.1,1317074,294.1,317049,Succinate 4,12.84,295.1,140740,0,0,Proline,12.99,286.1,1108,292.1,440601,Fumarate 1,13.26,287.1,331143,288.1,111626,Fumarate 2,13.25,289.1,2282433,290.1,559322,Fumarate 3,13.25,291.1,258305,0,0,Methionine,15.75,320.2,22246,326.2,675409,Serine,16.07,390.3,38008,394.3,1073756,a-kg,16.30,346.2,36513,350.2,838382,Threonine,16.48,404.3,11420,409.3,638848,Phenylalanine,17.35,336.2,10338,346.2,696096,Malate 1,17.65,419.3,421247,420.3,155411,Malate 2,17.64,421.3,168939,422.3,831872,Aspartate,18.20,418.3,113923,423.3,653920,Glutamate,19.64,432.3,733549,438.3,1244186,Lysine,20.91,431.3,4661,439.3,178513,Histidine,23.26,440.3,9370,449.3,882686,Histidine,23.26,440.3,9370,449.3,882686,Citrate 1,23.60,459.3,158637,460.3,63129,Citrate 2,23.59,461.3,53894,462.3,812209,Citrate 3,23.59,463.3,307274,0,0,Tyrosine,23.79,466.3,6942,476.3,580988
042621_LB3_5,Pyruvate,6.46,174.1,50501,177.1,1342574,Lactate,9.23,261.1,172222,264.1,518411,Alanine,9.86,260.1,47683,264.1,647598,Glycine,10.14,246.1,87207,249.1,629475,Valine,11.48,288.1,12192,294.1,516239,Leucine,12.05,302.1,75107,309.1,609209,Isoleucine,12.49,302.1,17648,309.1,554417,Succinate 1,12.87,289.1,72490,290.1,17869,Succinate 2,12.86,291.1,14752,292.1,38646,Succinate 3,12.84,293.1,1272928,294.1,306109,Succinate 4,12.84,295.1,135816,0,0,Proline,12.99,286.1,1596,292.1,463538,Fumarate 1,13.26,287.1,373035,288.1,128152,Fumarate 2,13.25,289.1,2500977,290.1,613454,Fumarate 3,13.25,291.1,287335,0,0,Methionine,15.75,320.2,26765,326.2,641522,Serine,16.06,390.3,49210,394.3,1047690,a-kg,16.30,346.2,23618,350.2,791365,Threonine,16.48,404.3,16462,409.3,644185,Phenylalanine,17.35,336.2,15674,346.2,677057,Malate 1,17.64,419.3,387902,420.3,148150,Malate 2,17.64,421.3,175542,422.3,837563,Aspartate,18.19,418.3,156350,423.3,678796,Glutamate,19.64,432.3,450981,438.3,1202976,Lysine,20.91,431.3,6031,439.3,149159,Histidine,23.26,440.3,7326,449.3,480062,Histidine,23.26,440.3,7326,449.3,480062,Citrate 1,23.60,459.3,190075,460.3,74623,Citrate 2,23.59,461.3,59026,462.3,833283,Citrate 3,23.59,463.3,316118,0,0,Tyrosine,23.79,466.3,8828,476.3,532340
042621_LF2_0,Pyruvate,6.47,174.1,29518,177.1,1304417,Lactate,9.25,261.1,203059,264.1,485383,Alanine,9.87,260.1,55752,264.1,635899,Glycine,10.15,246.1,62220,249.1,604266,Valine,11.49,288.1,10643,294.1,491775,Leucine,12.06,302.1,66836,309.1,581640,Isoleucine,12.50,302.1,16270,309.1,530600,Succinate 1,12.88,289.1,90795,290.1,22006,Succinate 2,12.88,291.1,13905,292.1,38723,Succinate 3,12.85,293.1,1194131,294.1,286393,Succinate 4,12.85,295.1,127300,0,0,Proline,13.01,286.1,1338,292.1,430317,Fumarate 1,13.27,287.1,270546,288.1,97745,Fumarate 2,13.26,289.1,2491361,290.1,610722,Fumarate 3,13.26,291.1,285050,0,0,Methionine,15.76,320.2,22470,326.2,611812,Serine,16.07,390.3,49255,394.3,1061220,a-kg,16.32,346.2,7340,350.2,802978,Threonine,16.49,404.3,16356,409.3,607501,Phenylalanine,17.36,336.2,12014,346.2,652736,Malate 1,17.66,419.3,159156,420.3,61364,Malate 2,17.65,421.3,126155,422.3,837530,Aspartate,18.20,418.3,37357,423.3,757717,Glutamate,19.66,432.3,78353,438.3,1197482,Lysine,21.01,431.3,11040,439.3,84841,Histidine,23.29,440.3,9204,449.3,253034,Histidine,23.23,440.3,303,449.3,0,Citrate 1,23.62,459.3,291584,460.3,116335,Citrate 2,23.62,461.3,85879,462.3,968869,Citrate 3,23.60,463.3,366436,0,0,Tyrosine,23.81,466.3,7317,476.3,483848
042621_LF2_10,Pyruvate,6.46,174.1,30145,177.1,1471692,Lactate,9.23,261.1,190982,264.1,552188,Alanine,9.86,260.1,40820,264.1,709930,Glycine,10.14,246.1,32023,249.1,667522,Valine,11.48,288.1,9318,294.1,553785,Leucine,12.05,302.1,65913,309.1,655029,Isoleucine,12.49,302.1,18916,309.1,593901,Succinate 1,12.87,289.1,74981,290.1,18078,Succinate 2,12.86,291.1,14121,292.1,41932,Succinate 3,12.84,293.1,1336144,294.1,319655,Succinate 4,12.84,295.1,143486,0,0,Proline,13.00,286.1,1295,292.1,458187,Fumarate 1,13.26,287.1,382029,288.1,128120,Fumarate 2,13.25,289.1,2676262,290.1,655319,Fumarate 3,13.25,291.1,302898,0,0,Methionine,15.75,320.2,23929,326.2,669151,Serine,16.07,390.3,46303,394.3,1066546,a-kg,16.31,346.2,21879,350.2,887931,Threonine,16.48,404.3,13337,409.3,603043,Phenylalanine,17.36,336.2,13290,346.2,711901,Malate 1,17.64,419.3,319183,420.3,118430,Malate 2,17.64,421.3,148140,422.3,849694,Aspartate,18.20,418.3,135450,423.3,712787,Glutamate,19.64,432.3,435956,438.3,1272024,Lysine,21.10,431.3,97944,439.3,0,Histidine,23.20,440.3,324,449.3,0,Histidine,23.27,440.3,9268,449.3,828210,Citrate 1,23.60,459.3,88448,460.3,36669,Citrate 2,23.59,461.3,43220,462.3,895054,Citrate 3,23.59,463.3,339937,0,0,Tyrosine,23.79,466.3,7814,476.3,594303
042621_LF2_5,Pyruvate,6.45,174.1,27733,177.1,740976,Lactate,9.24,261.1,116308,264.1,279339,Alanine,9.86,260.1,24003,264.1,331128,Glycine,10.15,246.1,33417,249.1,320256,Valine,11.48,288.1,5562,294.1,270287,Leucine,12.05,302.1,42949,309.1,313213,Isoleucine,12.49,302.1,12277,309.1,285203,Succinate 1,12.87,289.1,57365,290.1,13949,Succinate 2,12.87,291.1,8926,292.1,21439,Succinate 3,12.84,293.1,671601,294.1,160037,Succinate 4,12.84,295.1,71357,0,0,Proline,13.00,286.1,641,292.1,208700,Fumarate 1,13.26,287.1,247106,288.1,77183,Fumarate 2,13.25,289.1,1175692,290.1,286384,Fumarate 3,13.25,291.1,133772,0,0,Methionine,15.75,320.2,13965,326.2,321839,Serine,16.07,390.3,29458,394.3,531872,a-kg,16.31,346.2,27517,350.2,369289,Threonine,16.48,404.3,8541,409.3,295736,Phenylalanine,17.36,336.2,8897,346.2,351537,Malate 1,17.65,419.3,375178,420.3,137662,Malate 2,17.65,421.3,130770,422.3,442569,Aspartate,18.20,418.3,71864,423.3,336091,Glutamate,19.64,432.3,709730,438.3,636508,Lysine,21.10,431.3,86947,439.3,0,Histidine,23.27,440.3,4433,449.3,284151,Histidine,23.27,440.3,4433,449.3,284151,Citrate 1,23.60,459.3,44423,460.3,18294,Citrate 2,23.59,461.3,21139,462.3,402312,Citrate 3,23.59,463.3,151854,0,0,Tyrosine,23.80,466.3,5265,476.3,290704
042621_LF3_0,Pyruvate,6.45,174.1,24583,177.1,634134,Lactate,9.23,261.1,104206,264.1,228139,Alanine,9.86,260.1,28786,264.1,288502,Glycine,10.14,246.1,54391,249.1,280023,Valine,11.48,288.1,7419,294.1,230025,Leucine,12.05,302.1,36582,309.1,269369,Isoleucine,12.49,302.1,9131,309.1,244895,Succinate 1,12.87,289.1,35724,290.1,9079,Succinate 2,12.86,291.1,6627,292.1,18587,Succinate 3,12.84,293.1,553845,294.1,132257,Succinate 4,12.84,295.1,58570,0,0,Proline,12.99,286.1,718,292.1,199029,Fumarate 1,13.26,287.1,89056,288.1,35889,Fumarate 2,13.25,289.1,890233,290.1,217796,Fumarate 3,13.25,291.1,102204,0,0,Methionine,15.75,320.2,12581,326.2,281114,Serine,16.06,390.3,33594,394.3,482966,a-kg,16.30,346.2,5658,350.2,287847,Threonine,16.48,404.3,11411,409.3,289613,Phenylalanine,17.35,336.2,9351,346.2,307902,Malate 1,17.64,419.3,38578,420.3,20960,Malate 2,17.64,421.3,70600,422.3,370366,Aspartate,18.19,418.3,15771,423.3,340956,Glutamate,19.64,432.3,55276,438.3,576019,Lysine,21.09,431.3,169539,439.3,0,Histidine,23.27,440.3,13352,449.3,228670,Histidine,23.27,440.3,13352,449.3,228670,Citrate 1,23.60,459.3,123287,460.3,49856,Citrate 2,23.59,461.3,35375,462.3,360331,Citrate 3,23.59,463.3,136876,0,0,Tyrosine,23.79,466.3,6617,476.3,263079
042621_LF3_10,Pyruvate,6.46,174.1,22187,177.1,1009997,Lactate,9.23,261.1,105835,264.1,380983,Alanine,9.86,260.1,26664,264.1,477714,Glycine,10.14,246.1,26965,249.1,449421,Valine,11.48,288.1,6381,294.1,382554,Leucine,12.05,302.1,42394,309.1,454222,Isoleucine,12.49,302.1,9530,309.1,413257,Succinate 1,12.87,289.1,61949,290.1,14912,Succinate 2,12.86,291.1,13441,292.1,33135,Succinate 3,12.84,293.1,952148,294.1,228213,Succinate 4,12.84,295.1,100825,0,0,Proline,12.99,286.1,1130,292.1,292058,Fumarate 1,13.26,287.1,275700,288.1,90873,Fumarate 2,13.25,289.1,1587820,290.1,387210,Fumarate 3,13.25,291.1,178781,0,0,Methionine,15.75,320.2,15959,326.2,486583,Serine,16.06,390.3,28757,394.3,775027,a-kg,16.30,346.2,31540,350.2,596484,Threonine,16.48,404.3,9246,409.3,475742,Phenylalanine,17.35,336.2,8730,346.2,519504,Malate 1,17.64,419.3,287280,420.3,106788,Malate 2,17.64,421.3,123428,422.3,620127,Aspartate,18.19,418.3,100585,423.3,500263,Glutamate,19.64,432.3,572985,438.3,932279,Lysine,21.09,431.3,36112,439.3,0,Histidine,23.26,440.3,6888,449.3,628533,Histidine,23.26,440.3,6888,449.3,628533,Citrate 1,23.60,459.3,157030,460.3,61798,Citrate 2,23.59,461.3,49556,462.3,655246,Citrate 3,23.59,463.3,247657,0,0,Tyrosine,23.79,466.3,5797,476.3,445725
042621_LF3_5,Pyruvate,6.46,174.1,29684,177.1,1079937,Lactate,9.23,261.1,219344,264.1,394532,Alanine,9.86,260.1,33255,264.1,502251,Glycine,10.14,246.1,74527,249.1,483416,Valine,11.48,288.1,7912,294.1,393435,Leucine,12.05,302.1,49984,309.1,464872,Isoleucine,12.49,302.1,12185,309.1,423807,Succinate 1,12.87,289.1,84964,290.1,20434,Succinate 2,12.87,291.1,13639,292.1,31207,Succinate 3,12.84,293.1,971598,294.1,234057,Succinate 4,12.84,295.1,103950,0,0,Proline,12.99,286.1,963,292.1,335598,Fumarate 1,13.26,287.1,324379,288.1,101735,Fumarate 2,13.25,289.1,1676535,290.1,408488,Fumarate 3,13.25,291.1,189146,0,0,Methionine,15.75,320.2,18709,326.2,499220,Serine,16.06,390.3,36076,394.3,805970,a-kg,16.30,346.2,24220,350.2,606347,Threonine,16.48,404.3,10282,409.3,452276,Phenylalanine,17.35,336.2,11032,346.2,530902,Malate 1,17.64,419.3,314881,420.3,116697,Malate 2,17.64,421.3,137201,422.3,639845,Aspartate,18.19,418.3,147002,423.3,520104,Glutamate,19.64,432.3,407507,438.3,951827,Lysine,21.09,431.3,47498,439.3,0,Histidine,23.26,440.3,8463,449.3,573608,Histidine,23.26,440.3,8463,449.3,573608,Citrate 1,23.60,459.3,172706,460.3,67133,Citrate 2,23.59,461.3,49928,462.3,589037,Citrate 3,23.59,463.3,223263,0,0,Tyrosine,23.79,466.3,7244,476.3,445460
042721_HB13_0,Pyruvate,6.45,174.1,17705,177.1,418400,Lactate,9.23,261.1,78448,264.1,155140,Alanine,9.86,260.1,19287,264.1,178977,Glycine,10.14,246.1,48941,249.1,172728,Valine,11.47,288.1,5416,294.1,149874,Leucine,12.04,302.1,25068,309.1,175947,Isoleucine,12.49,302.1,6491,309.1,154562,Succinate 1,12.87,289.1,21877,290.1,5470,Succinate 2,12.86,291.1,4051,292.1,12090,Succinate 3,12.83,293.1,363920,294.1,86794,Succinate 4,12.83,295.1,38440,0,0,Proline,12.99,286.1,1081,292.1,107260,Fumarate 1,13.26,287.1,51857,288.1,21567,Fumarate 2,13.25,289.1,568416,290.1,138736,Fumarate 3,13.25,291.1,65178,0,0,Methionine,15.74,320.2,8834,326.2,175854,Serine,16.06,390.3,26858,394.3,307723,a-kg,16.30,346.2,4933,350.2,181704,Threonine,16.48,404.3,7772,409.3,185021,Phenylalanine,17.35,336.2,6964,346.2,198055,Malate 1,17.64,419.3,33954,420.3,15917,Malate 2,17.63,421.3,52120,422.3,242654,Aspartate,18.19,418.3,9976,423.3,216704,Glutamate,19.63,432.3,41797,438.3,358932,Lysine,21.09,431.3,105060,439.3,0,Histidine,23.26,440.3,6688,449.3,140219,Histidine,23.26,440.3,6688,449.3,140219,Citrate 1,23.59,459.3,50583,460.3,21302,Citrate 2,23.59,461.3,18500,462.3,240965,Citrate 3,23.58,463.3,91233,0,0,Tyrosine,23.79,466.3,4624,476.3,164830
042721_HB13_10,Pyruvate,6.46,174.1,27636,177.1,806771,Lactate,9.23,261.1,104473,264.1,299223,Alanine,9.86,260.1,24882,264.1,389989,Glycine,10.14,246.1,340829,249.1,377356,Valine,11.47,288.1,5386,294.1,299922,Leucine,12.04,302.1,27231,309.1,354662,Isoleucine,12.49,302.1,7399,309.1,326190,Succinate 1,12.87,289.1,71716,290.1,17484,Succinate 2,12.86,291.1,11928,292.1,24039,Succinate 3,12.83,293.1,715327,294.1,170749,Succinate 4,12.83,295.1,75424,0,0,Proline,12.99,286.1,1262,292.1,221168,Fumarate 1,13.26,287.1,268354,288.1,83660,Fumarate 2,13.25,289.1,1224638,290.1,298671,Fumarate 3,13.25,291.1,139376,0,0,Methionine,15.75,320.2,16486,326.2,360717,Serine,16.06,390.3,25995,394.3,591082,a-kg,16.30,346.2,27239,350.2,427233,Threonine,16.48,404.3,7295,409.3,339764,Phenylalanine,17.35,336.2,5913,346.2,386364,Malate 1,17.64,419.3,340366,420.3,126349,Malate 2,17.64,421.3,122392,422.3,469621,Aspartate,18.19,418.3,107607,423.3,373419,Glutamate,19.64,432.3,495988,438.3,698241,Lysine,21.09,431.3,20432,439.3,0,Histidine,23.26,440.3,5768,449.3,472559,Histidine,23.26,440.3,5768,449.3,472559,Citrate 1,23.59,459.3,69203,460.3,27920,Citrate 2,23.59,461.3,27260,462.3,462950,Citrate 3,23.58,463.3,176509,0,0,Tyrosine,23.79,466.3,3861,476.3,324377
042721_HB13_5,Pyruvate,6.45,174.1,16474,177.1,380660,Lactate,9.23,261.1,39442,264.1,141720,Alanine,9.86,260.1,11216,264.1,157944,Glycine,10.14,246.1,98623,249.1,156777,Valine,11.48,288.1,2204,294.1,131436,Leucine,12.05,302.1,13829,309.1,149746,Isoleucine,12.48,302.1,3633,309.1,137975,Succinate 1,12.87,289.1,39732,290.1,9667,Succinate 2,12.87,291.1,6017,292.1,12229,Succinate 3,12.83,293.1,338771,294.1,80720,Succinate 4,12.83,295.1,35638,0,0,Proline,12.99,286.1,441,292.1,86059,Fumarate 1,13.26,287.1,100597,288.1,32973,Fumarate 2,13.25,289.1,469231,290.1,113581,Fumarate 3,13.25,291.1,53822,0,0,Methionine,15.74,320.2,6112,326.2,158645,Serine,16.06,390.3,11606,394.3,272050,a-kg,16.30,346.2,11248,350.2,160086,Threonine,16.48,404.3,3579,409.3,169846,Phenylalanine,17.35,336.2,3069,346.2,175351,Malate 1,17.64,419.3,147437,420.3,55488,Malate 2,17.64,421.3,60599,422.3,219820,Aspartate,18.19,418.3,55585,423.3,167945,Glutamate,19.63,432.3,201882,438.3,306164,Lysine,21.09,431.3,14608,439.3,0,Histidine,23.26,440.3,1934,449.3,138820,Histidine,23.26,440.3,1934,449.3,138820,Citrate 1,23.59,459.3,62610,460.3,24420,Citrate 2,23.59,461.3,18108,462.3,198104,Citrate 3,23.58,463.3,74837,0,0,Tyrosine,23.78,466.3,1906,476.3,143848
042721_HB3_0,Pyruvate,6.45,174.1,21679,177.1,461762,Lactate,9.24,261.1,63575,264.1,165000,Alanine,9.86,260.1,22232,264.1,197714,Glycine,10.14,246.1,39563,249.1,174328,Valine,11.48,288.1,5603,294.1,167299,Leucine,12.04,302.1,23677,309.1,194016,Isoleucine,12.49,302.1,7347,309.1,176838,Succinate 1,12.87,289.1,20986,290.1,5279,Succinate 2,12.86,291.1,3982,292.1,13102,Succinate 3,12.83,293.1,399904,294.1,95513,Succinate 4,12.84,295.1,42201,0,0,Proline,12.99,286.1,642,292.1,124958,Fumarate 1,13.26,287.1,67508,288.1,25330,Fumarate 2,13.25,289.1,645994,290.1,157833,Fumarate 3,13.25,291.1,74572,0,0,Methionine,15.75,320.2,9125,326.2,196886,Serine,16.06,390.3,21939,394.3,328241,a-kg,16.30,346.2,5667,350.2,207429,Threonine,16.48,404.3,7381,409.3,183515,Phenylalanine,17.35,336.2,5915,346.2,219215,Malate 1,17.64,419.3,40115,420.3,17420,Malate 2,17.63,421.3,53269,422.3,266782,Aspartate,18.19,418.3,9335,423.3,230607,Glutamate,19.64,432.3,42020,438.3,380983,Lysine,21.10,431.3,157498,439.3,0,Histidine,23.27,440.3,6096,449.3,123353,Histidine,23.27,440.3,6096,449.3,123353,Citrate 1,23.60,459.3,99734,460.3,41029,Citrate 2,23.59,461.3,30534,462.3,295157,Citrate 3,23.59,463.3,111865,0,0,Tyrosine,23.79,466.3,4105,476.3,180936
042721_HB3_10,Pyruvate,6.46,174.1,25706,177.1,870967,Lactate,9.23,261.1,153827,264.1,329334,Alanine,9.86,260.1,20772,264.1,429589,Glycine,10.14,246.1,44485,249.1,415525,Valine,11.48,288.1,5254,294.1,328023,Leucine,12.05,302.1,29310,309.1,388138,Isoleucine,12.49,302.1,8181,309.1,354313,Succinate 1,12.87,289.1,54136,290.1,13170,Succinate 2,12.86,291.1,9984,292.1,26929,Succinate 3,12.83,293.1,812208,294.1,194004,Succinate 4,12.84,295.1,85846,0,0,Proline,12.99,286.1,727,292.1,208906,Fumarate 1,13.26,287.1,217790,288.1,74949,Fumarate 2,13.25,289.1,1377096,290.1,335968,Fumarate 3,13.25,291.1,158133,0,0,Methionine,15.75,320.2,14190,326.2,414470,Serine,16.06,390.3,21689,394.3,689358,a-kg,16.30,346.2,13318,350.2,518985,Threonine,16.48,404.3,5948,409.3,391913,Phenylalanine,17.35,336.2,6017,346.2,438207,Malate 1,17.65,419.3,229750,420.3,89314,Malate 2,17.64,421.3,109684,422.3,532060,Aspartate,18.19,418.3,81195,423.3,467688,Glutamate,19.64,432.3,315464,438.3,801520,Lysine,21.09,431.3,31656,439.3,0,Histidine,23.26,440.3,5059,449.3,544824,Histidine,23.26,440.3,5059,449.3,544824,Citrate 1,23.59,459.3,79281,460.3,32382,Citrate 2,23.59,461.3,33109,462.3,538329,Citrate 3,23.58,463.3,204492,0,0,Tyrosine,23.79,466.3,3809,476.3,370303
042721_HB3_5,Pyruvate,6.45,174.1,14892,177.1,564746,Lactate,9.23,261.1,91172,264.1,208098,Alanine,9.86,260.1,12131,264.1,233998,Glycine,10.14,246.1,30872,249.1,223860,Valine,11.48,288.1,3180,294.1,191465,Leucine,12.05,302.1,15745,309.1,218830,Isoleucine,12.49,302.1,4796,309.1,201909,Succinate 1,12.87,289.1,35595,290.1,8705,Succinate 2,12.86,291.1,6215,292.1,16504,Succinate 3,12.84,293.1,494173,294.1,118491,Succinate 4,12.84,295.1,52349,0,0,Proline,12.99,286.1,364,292.1,112243,Fumarate 1,13.26,287.1,153514,288.1,48893,Fumarate 2,13.25,289.1,793415,290.1,192007,Fumarate 3,13.25,291.1,89389,0,0,Methionine,15.75,320.2,7563,326.2,227014,Serine,16.06,390.3,12253,394.3,377197,a-kg,16.30,346.2,42768,350.2,215702,Threonine,16.48,404.3,4067,409.3,227095,Phenylalanine,17.35,336.2,3317,346.2,253573,Malate 1,17.64,419.3,263006,420.3,96062,Malate 2,17.64,421.3,89182,422.3,330268,Aspartate,18.20,418.3,35880,423.3,207716,Glutamate,19.64,432.3,415368,438.3,439067,Lysine,21.09,431.3,28638,439.3,0,Histidine,23.27,440.3,1795,449.3,175439,Histidine,23.27,440.3,1795,449.3,175439,Citrate 1,23.59,459.3,49339,460.3,19757,Citrate 2,23.59,461.3,17948,462.3,293001,Citrate 3,23.58,463.3,110553,0,0,Tyrosine,23.79,466.3,2148,476.3,211486
042721_HB4_0,Pyruvate,6.45,174.1,28681,177.1,560536,Lactate,9.24,261.1,78817,264.1,221885,Alanine,9.86,260.1,34408,264.1,280201,Glycine,10.14,246.1,40224,249.1,264330,Valine,11.48,288.1,9738,294.1,225690,Leucine,12.04,302.1,41877,309.1,263764,Isoleucine,12.49,302.1,12451,309.1,239902,Succinate 1,12.87,289.1,30482,290.1,7588,Succinate 2,12.86,291.1,5561,292.1,17368,Succinate 3,12.83,293.1,535756,294.1,128312,Succinate 4,12.84,295.1,56721,0,0,Proline,12.99,286.1,1559,292.1,186197,Fumarate 1,13.26,287.1,77556,288.1,31274,Fumarate 2,13.25,289.1,803145,290.1,196188,Fumarate 3,13.25,291.1,92073,0,0,Methionine,15.74,320.2,15026,326.2,274240,Serine,16.06,390.3,42836,394.3,473626,a-kg,16.30,346.2,8581,350.2,281621,Threonine,16.48,404.3,13731,409.3,273443,Phenylalanine,17.35,336.2,11199,346.2,300364,Malate 1,17.64,419.3,57090,420.3,25161,Malate 2,17.63,421.3,72909,422.3,359621,Aspartate,18.19,418.3,17266,423.3,325147,Glutamate,19.64,432.3,70771,438.3,552837,Lysine,21.09,431.3,171926,439.3,0,Histidine,23.27,440.3,14365,449.3,263127,Histidine,23.27,440.3,14365,449.3,263127,Citrate 1,23.60,459.3,118351,460.3,47687,Citrate 2,23.59,461.3,34732,462.3,362789,Citrate 3,23.59,463.3,137188,0,0,Tyrosine,23.79,466.3,7705,476.3,251152
042721_HB4_10,Pyruvate,6.45,174.1,23238,177.1,582012,Lactate,9.23,261.1,71602,264.1,223840,Alanine,9.86,260.1,15856,264.1,260797,Glycine,10.14,246.1,17506,249.1,255669,Valine,11.48,288.1,3299,294.1,211727,Leucine,12.04,302.1,17822,309.1,244271,Isoleucine,12.49,302.1,5304,309.1,224275,Succinate 1,12.87,289.1,46351,290.1,11240,Succinate 2,12.86,291.1,7651,292.1,17947,Succinate 3,12.83,293.1,539454,294.1,129124,Succinate 4,12.84,295.1,56955,0,0,Proline,12.99,286.1,561,292.1,154030,Fumarate 1,13.26,287.1,149863,288.1,50965,Fumarate 2,13.25,289.1,848617,290.1,206388,Fumarate 3,13.25,291.1,96932,0,0,Methionine,15.75,320.2,8966,326.2,260996,Serine,16.06,390.3,16144,394.3,443929,a-kg,16.30,346.2,16618,350.2,295130,Threonine,16.48,404.3,4637,409.3,251249,Phenylalanine,17.35,336.2,3634,346.2,280837,Malate 1,17.64,419.3,223404,420.3,85659,Malate 2,17.64,421.3,86313,422.3,354031,Aspartate,18.19,418.3,65768,423.3,282010,Glutamate,19.64,432.3,333432,438.3,506623,Lysine,21.09,431.3,22729,439.3,0,Histidine,23.26,440.3,3074,449.3,289601,Histidine,23.26,440.3,3074,449.3,289601,Citrate 1,23.59,459.3,47299,460.3,19117,Citrate 2,23.59,461.3,19187,462.3,319131,Citrate 3,23.58,463.3,120706,0,0,Tyrosine,23.78,466.3,2550,476.3,242063
042721_HB4_5,Pyruvate,6.46,174.1,39167,177.1,855985,Lactate,9.23,261.1,126784,264.1,334894,Alanine,9.86,260.1,31618,264.1,435150,Glycine,10.14,246.1,26535,249.1,406353,Valine,11.48,288.1,6547,294.1,329611,Leucine,12.05,302.1,34246,309.1,383930,Isoleucine,12.49,302.1,10640,309.1,353653,Succinate 1,12.87,289.1,90602,290.1,21928,Succinate 2,12.86,291.1,13647,292.1,27637,Succinate 3,12.83,293.1,815515,294.1,194174,Succinate 4,12.83,295.1,85745,0,0,Proline,12.99,286.1,967,292.1,218275,Fumarate 1,13.26,287.1,280523,288.1,90263,Fumarate 2,13.25,289.1,1293758,290.1,316181,Fumarate 3,13.25,291.1,148867,0,0,Methionine,15.75,320.2,15640,326.2,412731,Serine,16.06,390.3,28240,394.3,678691,a-kg,16.30,346.2,38338,350.2,458294,Threonine,16.48,404.3,8931,409.3,394819,Phenylalanine,17.35,336.2,7185,346.2,436990,Malate 1,17.64,419.3,423549,420.3,158948,Malate 2,17.64,421.3,155047,422.3,542996,Aspartate,18.19,418.3,135398,423.3,415087,Glutamate,19.64,432.3,592777,438.3,793369,Lysine,21.09,431.3,36131,439.3,0,Histidine,23.26,440.3,7133,449.3,524771,Histidine,23.26,440.3,7133,449.3,524771,Citrate 1,23.59,459.3,108296,460.3,42976,Citrate 2,23.59,461.3,35995,462.3,481031,Citrate 3,23.58,463.3,183210,0,0,Tyrosine,23.78,466.3,4673,476.3,363138
042721_HF13_0,Pyruvate,6.45,174.1,17921,177.1,440040,Lactate,9.23,261.1,71815,264.1,165687,Alanine,9.86,260.1,21488,264.1,185003,Glycine,10.14,246.1,175734,249.1,189123,Valine,11.48,288.1,5026,294.1,154517,Leucine,12.04,302.1,27850,309.1,176960,Isoleucine,12.49,302.1,6042,309.1,161465,Succinate 1,12.87,289.1,27026,290.1,6667,Succinate 2,12.86,291.1,4643,292.1,13083,Succinate 3,12.83,293.1,394450,294.1,93704,Succinate 4,12.83,295.1,41479,0,0,Proline,12.99,286.1,560,292.1,102831,Fumarate 1,13.26,287.1,51080,288.1,21595,Fumarate 2,13.24,289.1,590924,290.1,143876,Fumarate 3,13.25,291.1,68115,0,0,Methionine,15.75,320.2,9887,326.2,181133,Serine,16.06,390.3,25142,394.3,311070,a-kg,16.30,346.2,5201,350.2,194344,Threonine,16.48,404.3,8603,409.3,204389,Phenylalanine,17.35,336.2,7779,346.2,203912,Malate 1,17.64,419.3,37534,420.3,16869,Malate 2,17.63,421.3,54767,422.3,260878,Aspartate,18.19,418.3,9736,423.3,218123,Glutamate,19.63,432.3,41215,438.3,355968,Lysine,21.09,431.3,116969,439.3,0,Histidine,23.26,440.3,6080,449.3,124298,Histidine,23.26,440.3,6080,449.3,124298,Citrate 1,23.59,459.3,56875,460.3,24155,Citrate 2,23.59,461.3,20417,462.3,257193,Citrate 3,23.58,463.3,98147,0,0,Tyrosine,23.78,466.3,4596,476.3,158464
